,code,name,address,tel,gps,level,openTime,isClose,pcode,ccode,dcode,p,c,d,longitude,latitude
5391,A0591017E20,白龙支路雅迪服务站,五凤街道白龙支路18号五凤住宅三期11#楼.12#楼.13#楼连接体1层01店面,059183995159,"119.281552,26.109866",一网,8：30-20：30,1,350000,350100,320106,福建省,福州市,鼓楼区,119.281552,26.109866
5392,A0591017F02,六一北路雅迪专卖店,六一北路414号,059183995159,"119.323448,26.090833",二网,8：30-20：30,1,350000,350100,320106,福建省,福州市,鼓楼区,119.323448,26.090833
5393,A0591017F06,铜盘路雅迪专卖店,五凤街道铜盘路406号店雅迪电动车店,059183995159,"119.282962,26.114181",二网,8：30-20：30,1,350000,350100,320106,福建省,福州市,鼓楼区,119.282962,26.114181
5394,A0591017E08,同德路雅迪专卖店,苍霞街道同德路10号万侯园2栋1层76号店雅迪电动车店,059183995159,"119.30676,26.056171",一网,8：30-20：30,1,350000,350100,350103,福建省,福州市,台江区,119.30676,26.056171
5395,A0591017E09,六一中路雅迪专卖店,六一中路257号雅迪电动车店,059183995159,"119.326656,26.06992",一网,8：30-20：30,1,350000,350100,350103,福建省,福州市,台江区,119.326656,26.06992
5396,A0591017F05,白马南路雅迪专卖店,白马南路河下街152号,059183995159,"119.305882,26.059442",二网,8：30-20：30,1,350000,350100,350103,福建省,福州市,台江区,119.305882,26.059442
5397,A0591017F07,连江中路雅迪专卖店,鳌峰街道连江中路247号侨信公寓1-2号楼17号店雅迪电动车店,059183995159,"119.343111,26.063849",二网,8：30-20：30,1,350000,350100,350103,福建省,福州市,台江区,119.343111,26.063849
5398,A0591017F15,五一南路雅迪专卖店,五一南路122号雅迪电动车店,059183995159,"119.320144,26.06386",二网,8：30-20：30,1,350000,350100,350103,福建省,福州市,台江区,119.320144,26.06386
5399,A0591017F16,西二环路雅迪专卖店,西二环路黎明玫瑰园1号楼1号店面雅迪电动车,059183995159,"119.29418,26.074191",二网,8：30-20：30,1,350000,350100,350103,福建省,福州市,台江区,119.29418,26.074191
5400,A0591017E02,六一南路雅迪专卖店,下渡街道六一南路169号埔顶小3号楼03店面 ,059183995159,"119.328664,26.04747",一网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.328664,26.04747
5401,A0591017E05,城门镇雅迪专卖店,城门镇城门街138号雅迪电动车店,059183995159,"119.366475,26.001516",一网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.366475,26.001516
5402,A0591017E07,六一南路埔顶雅迪专卖店,下渡街道六一南路251号埔顶邮局旁雅迪电动车店,059183995159,"119.32939,26.044704",一网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.32939,26.044704
5403,A0591017E10,华大街道北浪路雅迪专卖店,鼓楼华大街道北浪路福华花园12-13店面雅迪电动车店,059183995159,"119.305455,26.125205",一网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.305455,26.125205
5404,A0591017E11,连江南路雅迪服务站,连江南路124号富华家园1号楼1层004.05店面,059183995159,"119.340994,26.047456",一网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.340994,26.047456
5405,A0591017E13,城门镇雅迪服务站,城门镇城门街,059183995159,"119.365548,26.002463",一网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.365548,26.002463
5406,A0591017F01,金祥路雅迪专卖店,金祥路497号龙凤苑2号楼18号店面雅迪电动车店,059183995159,"119.264195,26.053422",二网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.264195,26.053422
5407,A0591017F03,闽江大道雅迪专卖店,建新镇闽江大道21号状元山庄滨江丽景A3号楼04店面 ,059183995159,"119.256433,26.081084",二网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.256433,26.081084
5408,A0591017F08,金山大道雅迪专卖店,金山大道179号金山豪景雅迪电动车店,059183995159,"119.270557,26.058212",二网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.270557,26.058212
5409,A0591017F09,金洲南路雅迪雅迪专卖店,建新镇金洲南路金旭小10号楼1-3号店雅迪电动车店,059183995159,"119.28265,26.033651",二网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.28265,26.033651
5410,A0591017F11,鹭岭路雅迪专卖店,鹭岭路洋洽新村7号楼1-3店雅迪电动车店,059183995159,"119.299922,26.039978",二网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.299922,26.039978
5411,A0591017F12,盘屿路雅迪专卖店,盘屿路854号1号楼沿街5-6号店面,059183995159,"119.294215,26.007898",二网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.294215,26.007898
5412,A0591017F13,杨桥西路雅迪专卖店,杨桥西路268号太阳城综合楼3号楼27号店面-1 ,059183995159,"119.262713,26.083218",二网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.262713,26.083218
5413,A0591017F17,洪湾路雅迪专卖店,建新镇洪湾路52号楼1层7号店面雅迪电动车店,059183995159,"119.244275,26.072828",二网,8：30-20：30,1,350000,350100,350104,福建省,福州市,仓山区,119.244275,26.072828
5414,A0591017F04,快安路雅迪专卖店,快安路50号3#楼,059183995159,"119.429396,26.027295",二网,8：30-20：30,1,350000,350100,350105,福建省,福州市,马尾区,119.429396,26.027295
5415,A0591017F18,君竹路雅迪专卖店,君竹路22号雅迪电动车店,059183995159,"119.426222,26.023158",二网,8：30-20：30,1,350000,350100,350105,福建省,福州市,马尾区,119.426222,26.023158
5416,A0591017E04,福马路雅迪专卖店,鼓山镇福马路418号日出印象6号楼10-11店面 ,059183995159,"119.343876,26.080441",一网,8：30-20：30,1,350000,350100,350111,福建省,福州市,晋安区,119.343876,26.080441
5417,A0591017E14,环南一村茶园雅迪服务站,茶园小环南一村5#-7#底层市场1层,059183995159,"119.320124,26.114726",一网,8：30-20：30,1,350000,350100,350111,福建省,福州市,晋安区,119.320124,26.114726
5418,A0591017E15,福马路雅迪服务站,鼓山镇福马路418号日出印象6号楼11店面,059183995159,"119.343873,26.080423",一网,8：30-20：30,1,350000,350100,350111,福建省,福州市,晋安区,119.343873,26.080423
5419,A0591017F10,前横路雅迪专卖店,前横路盛天现代城20号04-05店雅迪电动车店,059183995159,"119.356238,26.076084",二网,8：30-20：30,1,350000,350100,350111,福建省,福州市,晋安区,119.356238,26.076084
5420,A0591009E01,白沙镇雅迪专卖店,白沙镇安平路60号（中心幼儿园）,13509326003,"119.082879,26.211717",一网,8：30-19：00,1,350000,350100,350121,福建省,福州市,闽侯县,119.082879,26.211717
5421,A0591009E02,甘蔗镇雅迪专卖店,甘蔗镇入城路55号(海京生鲜超往东30米),13509326003,"119.16317,26.15225",一网,8：30-19：00,1,350000,350100,350121,福建省,福州市,闽侯县,119.16317,26.15225
5422,A0591017F19,上街镇国宾大道雅迪专卖店,上街镇国宾大道冷冻厂店面雅迪电动车店,059183995159,"119.208171,26.076872",二网,8：30-20：30,1,350000,350100,350121,福建省,福州市,闽侯县,119.208171,26.076872
5423,A0591022E01,南屿镇雅迪专卖店,南屿镇117国道旁,15980646738,"119.227684,25.972608",一网,8：00-19：00,1,350000,350100,350121,福建省,福州市,闽侯县,119.227684,25.972608
5424,A0591025E01,尚干镇雅迪专卖店,尚干镇佑平摩托车店,13788881213,"119.390668,25.930439",一网,7：30-19：30,1,350000,350100,350121,福建省,福州市,闽侯县,119.390668,25.930439
5425,A0591023E01,凤城镇雅迪专卖店,凤城镇西凤苑2号楼雅迪电动车,13705923801,"119.539416,26.214256",一网,8：00-19：00,1,350000,350100,350122,福建省,福州市,连江县,119.539416,26.214256
5426,A0591015E01,罗源县雅迪专卖店,华林御景1号楼51-55店面 ,18960902612,"119.564102,26.489957",一网,8：00-20：00,1,350000,350100,350123,福建省,福州市,罗源县,119.564102,26.489957
5427,A0591031E03,闽清梅溪路雅迪服务站,梅溪路1020号,13313755552,"118.863075,26.224667",一网,8：00-17：00,1,350000,350100,350124,福建省,福州市,闽清县,118.863075,26.224667
5428,A0591033E01,坂东镇雅迪专卖店,坂东镇六都长升车行,15980157123,"118.78465,26.110405",一网,7：00-18：00,1,350000,350100,350124,福建省,福州市,闽清县,118.78465,26.110405
5429,A0591027E01,城峰镇雅迪专卖店,城峰镇龙峰园龙翔大厦雅迪电动车,13609586001,"118.947059,25.869457",一网,8：00-22：00,1,350000,350100,350125,福建省,福州市,永泰县,118.947059,25.869457
5430,A0591021E01,平潭县雅迪专卖店1店,浦东立马电动车旁,13655031678,"119.799749,25.513335",一网,8：00-19：30,1,350000,350100,350128,福建省,福州市,平潭县,119.799749,25.513335
5431,A0591016E01,江滨路雅迪专卖店,玉屏街道江滨路19号2店,059185236125,"119.387446,25.722482",一网,8：00-20：00,1,350000,350100,350181,福建省,福州市,福清市,119.387446,25.722482
5432,A0591016F01,宏路雅迪专卖店,宏路邮政局往如家宾馆50米处 ,13960977662,"119.327859,25.709169",二网,8：00-20：00,1,350000,350100,350181,福建省,福州市,福清市,119.327859,25.709169
5433,A0591026E01,龙锦路雅迪专卖店1店,龙田镇龙锦路福庐花园小东50米,13003887361,"119.460954,25.614882",一网,8：00-18：00,1,350000,350100,350181,福建省,福州市,福清市,119.460954,25.614882
5434,A0591028E01,高山镇雅迪专卖店,高山镇金晖花园,13599095552,"119.567831,25.477131",一网,8：00-19：00,1,350000,350100,350181,福建省,福州市,福清市,119.567831,25.477131
5435,A0591029E01,鱼溪镇福夏路雅迪专卖店,鱼溪镇福夏路金禾酒店正对面阿宝车行,18960939354,"119.302805,25.610278",一网,7：30-20：00,1,350000,350100,350181,福建省,福州市,福清市,119.302805,25.610278
5436,A0591030E01,江阴镇雅迪专卖店,江阴镇龙江路雅迪电动车,13705094964,"119.325155,25.45784",一网,7：30-20：30,1,350000,350100,350181,福建省,福州市,福清市,119.325155,25.45784
5437,A0591037E01,坂东镇新壶村雅迪专卖店,闽清坂东镇新壶村天天海鲜楼向南50米,15305913223,"119.522752,25.714656",一网,7：30-18：00,1,350000,350100,350181,福建省,福州市,福清市,119.522752,25.714656
5438,A0591006E01,西洋南路雅迪专卖店,航城街道西洋南路97号-101号雅迪电动车,13905922988,"119.519846,25.956752",一网,8：00-20：00,1,350000,350100,350182,福建省,福州市,长乐市,119.519846,25.956752
5439,A0591006E02,爱心路雅迪专卖店,爱心路293号,15750862222,"119.509749,25.970504",一网,8：00-20：00,1,350000,350100,350182,福建省,福州市,长乐市,119.509749,25.970504
5440,A0591006F01,漳港镇雅迪专卖店,彰港镇雅迪专卖店,059128666679,"119.633737,25.924942",二网,8：00-19：00,1,350000,350100,350182,福建省,福州市,长乐市,119.633737,25.924942
5441,A0591006F02,潭头镇雅迪专卖店,潭头镇朱熹街菊潭文化中心附近,13850135057,"119.611251,26.031036",二网,8：00-19：00,1,350000,350100,350182,福建省,福州市,长乐市,119.611251,26.031036
5442,A0592001F03,厦禾路雅迪专卖店,厦禾路379号 ,18750209500,"118.090963,24.467814",二网,9：00-21：00,1,350000,350200,350203,福建省,厦门市,思明区,118.090963,24.467814
5443,A0592001F04,岭兜村雅迪专卖店,岭兜村北二路厦门华联电子公司西20米,15880263077,"118.180463,24.486726",二网,8：00-21：00,1,350000,350200,350203,福建省,厦门市,思明区,118.180463,24.486726
5444,A0592009E01,沧虹路雅迪专卖店,沧虹路38号海福广场9号楼中国联通(海沧营业厅)隔壁,13850074122,"118.037903,24.498898",一网,8：30-20：00,1,350000,350200,350205,福建省,厦门市,海沧区,118.037903,24.498898
5445,A0592009F01,东孚镇雅迪专卖店,东孚镇莲花村莲花社东孚派出所对面,13799776313,"117.939204,24.563078",二网,8：30-20：00,1,350000,350200,350205,福建省,厦门市,海沧区,117.939204,24.563078
5446,A0592001E01,禾山路雅迪专卖店,禾山路41-1号,05925280737,"118.139613,24.505809",一网,8：30-20：30,1,350000,350200,350206,福建省,厦门市,湖里区,118.139613,24.505809
5447,A0592001F01,殿前路雅迪专卖店,殿前一路与殿前四路交叉口东50米 ,13599526648,"118.11621,24.530399",二网,9：00-21：00,1,350000,350200,350206,福建省,厦门市,湖里区,118.11621,24.530399
5448,A0592001F02,吕岭路雅迪专卖店,吕岭路295号雅迪电动车,13950001605,"118.14775,24.497364",二网,9：00-21：30,1,350000,350200,350206,福建省,厦门市,湖里区,118.14775,24.497364
5449,A0592006E02,集美区灌口大道雅迪专卖店,福建省厦门市集美区灌口大道886号,05926290335,"117.994313,24.613578",一网,8：00-19：00,1,350000,350200,350211,福建省,厦门市,集美区,117.994313,24.613578
5450,A0592006E03,集美区杏西路雅迪服务站,厦门市集美区杏西路33号,05926153568,"118.040868,24.570519",一网,8：00-19：00,1,350000,350200,350211,福建省,厦门市,集美区,118.040868,24.570519
5451,A0592011E01,新民大道同源路雅迪专卖店,新民大道同源路(近新民大道辅路),05927229091,"118.138637,24.718163",一网,8：00-19：00,1,350000,350200,350212,福建省,厦门市,同安区,118.138637,24.718163
5452,A0592011E02,同安环城北路雅迪专卖店,环城北路187号,05927229822,"118.151315,24.739428",一网,8：00-19：00,1,350000,350200,350212,福建省,厦门市,同安区,118.151315,24.739428
5453,A0592011F01,西柯镇雅迪专卖店,西柯镇西福路顶柯里圳南三路4号附近,05927779006,"118.145084,24.67037",二网,8：00-19：00,1,350000,350200,350212,福建省,厦门市,同安区,118.145084,24.67037
5454,A0592012E01,同安区环城北路雅迪服务站,福建省厦门市同安区环城北路193号,05927229091,"118.151318,24.73943",一网,8：00-19：00,1,350000,350200,350212,福建省,厦门市,同安区,118.151318,24.73943
5455,A0592011E03,新店镇雅迪专卖店,新店镇新兴街178号,13695038030,"118.252805,24.615715",一网,8：00-19：00,1,350000,350200,350213,福建省,厦门市,翔安区,118.252805,24.615715
5456,A0592011E04,马巷雅迪专卖店,马巷加油站,13606917779,"118.246963,24.682533",一网,8：00-19：00,1,350000,350200,350213,福建省,厦门市,翔安区,118.246963,24.682533
5457,A0594006E01,涵华西路雅迪专卖店,涵西街道涵华西路1436号荔洲别墅对面 ,05943866690,"119.107954,25.459902",一网,8：00-19：00,1,350000,350300,350303,福建省,莆田市,涵江区,119.107954,25.459902
5458,A0594006E02,福夏路雅迪专卖店,福夏路立马电动车专卖店南50米,05943319995,"119.123341,25.46249",一网,8：00-18：30,1,350000,350300,350303,福建省,莆田市,涵江区,119.123341,25.46249
5459,A0594006E03,新涵大街1雅迪专卖店,新涵大街1001号,13599894612,"119.113315,25.460162",一网,8：00-18：30,1,350000,350300,350303,福建省,莆田市,涵江区,119.113315,25.460162
5460,A0594006E04,梧塘雅迪专卖店,梧塘红绿灯雅迪电动车梧塘旗舰店,05943994612,"119.084673,25.507719",一网,8：10-19：00,1,350000,350300,350303,福建省,莆田市,涵江区,119.084673,25.507719
5461,A0594006F01,梧塘淞东村雅迪专卖店,梧塘淞东村荔涵东大道松西公交站东150米,13159455110,"119.110503,25.502076",二网,8：10-19：00,1,350000,350300,350303,福建省,莆田市,涵江区,119.110503,25.502076
5462,A0594006F02,埭里村雅迪专卖店,白塘埭里村东源正源工业园东200米,13959441118,"119.074983,25.478378",二网,7：30-21：00,1,350000,350300,350303,福建省,莆田市,涵江区,119.074983,25.478378
5463,A0594006F03,塘头路雅迪专卖店,塘头路58号,13950743464,"119.143955,25.481283",二网,8：10-19：00,1,350000,350300,350303,福建省,莆田市,涵江区,119.143955,25.481283
5464,A0594013E01,江口镇雅迪专卖店,江口镇锦绣西路269号成龙车行,13706083510,"119.202712,25.489635",一网,7：45-19：00,1,350000,350300,350303,福建省,莆田市,涵江区,119.202712,25.489635
5465,A0594005E01,洋东大道雅迪专卖店,洋东大道303号西北20米,13615997299,"119.091473,25.383274",一网,8：00-20：00,1,350000,350300,350304,福建省,莆田市,荔城区,119.091473,25.383274
5466,A0594005E02,梅园东路雅迪专卖店,梅园东路696号附近 ,13850266366,"119.026505,25.439679",一网,8：00-22：00,1,350000,350300,350304,福建省,莆田市,荔城区,119.026505,25.439679
5467,A0594005E03,梅园东路雅迪服务站,梅园东路678号孝义小一楼,13950749919,"119.026163,25.439758",一网,0：00-24：00,1,350000,350300,350304,福建省,莆田市,荔城区,119.026163,25.439758
5468,A0594005F01,西天尾镇雅迪专卖店,西天尾镇德信商业街西天尾镇德信商业街108号游记牛肉食府东北80米,13950720772,"119.051407,25.494946",二网,8：00-20：00,1,350000,350300,350304,福建省,莆田市,荔城区,119.051407,25.494946
